,total,locked,free,currency,account_id,account_type,margins,reported,info,base_currency
2016-03-30 13:30:00+00:00,976498.07,0.00,976498.07,USD,SIM-001,CASH,[],False,{},USD
2016-03-30 13:30:00+00:00,1010132.10,0.00,1010132.10,USD,SIM-001,CASH,[],False,{},USD
2016-03-30 13:30:00+00:00,976873.07,0.00,976873.07,USD,SIM-001,CASH,[],False,{},USD
2016-03-30 13:30:00+00:00,943590.12,0.00,943590.12,USD,SIM-001,CASH,[],False,{},USD
2016-03-30 13:30:00+00:00,910366.75,0.00,910366.75,USD,SIM-001,CASH,[],False,{},USD
2016-04-06 13:30:00+00:00,943044.72,0.00,943044.72,USD,SIM-001,CASH,[],False,{},USD
2016-04-06 13:30:00+00:00,976176.65,0.00,976176.65,USD,SIM-001,CASH,[],False,{},USD
2016-04-06 13:30:00+00:00,1009063.10,0.00,1009063.10,USD,SIM-001,CASH,[],False,{},USD
2016-04-06 13:30:00+00:00,975729.49,0.00,975729.49,USD,SIM-001,CASH,[],False,{},USD
2016-04-06 13:30:00+00:00,942486.51,0.00,942486.51,USD,SIM-001,CASH,[],False,{},USD
2016-04-06 13:30:00+00:00,909189.48,0.00,909189.48,USD,SIM-001,CASH,[],False,{},USD
2016-04-13 13:30:00+00:00,943025.93,0.00,943025.93,USD,SIM-001,CASH,[],False,{},USD
2016-04-13 13:30:00+00:00,976681.65,0.00,976681.65,USD,SIM-001,CASH,[],False,{},USD
2016-04-13 13:30:00+00:00,1010424.89,0.00,1010424.89,USD,SIM-001,CASH,[],False,{},USD
2016-04-13 13:30:00+00:00,977139.28,0.00,977139.28,USD,SIM-001,CASH,[],False,{},USD
2016-04-13 13:30:00+00:00,943812.55,0.00,943812.55,USD,SIM-001,CASH,[],False,{},USD
2016-04-13 13:30:00+00:00,910481.31,0.00,910481.31,USD,SIM-001,CASH,[],False,{},USD
2016-04-20 13:30:00+00:00,944610.67,0.00,944610.67,USD,SIM-001,CASH,[],False,{},USD
2016-04-20 13:30:00+00:00,977995.74,0.00,977995.74,USD,SIM-001,CASH,[],False,{},USD
2016-04-20 13:30:00+00:00,1011788.62,0.00,1011788.62,USD,SIM-001,CASH,[],False,{},USD
2016-04-20 13:30:00+00:00,978564.32,0.00,978564.32,USD,SIM-001,CASH,[],False,{},USD
