client_order_id,trader_id,strategy_id,instrument_id,side,type,quantity,status,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,init_id,ts_init,ts_last,commissions,venue_order_id,emulation_trigger,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,account_id,slippage,position_id,liquidity_side,last_trade_id,avg_px
O-20180111-210000-001-000-11,TRADER-001,FoldRebalancer-000,SPY.SIM,SELL,MARKET,4,FILLED,GTC,False,False,4,uuid-redacted,2018-01-11 21:00:00+00:00,2018-01-11 21:00:00+00:00,['1.00 USD'],SIM-1-8,,,,,,,,,,SIM-001,,SPY.SIM-FoldRebalancer-000,TAKER,T-06ad1085bd67c16b-2008,276.1200
O-20180413-200000-001-000-12,TRADER-001,FoldRebalancer-000,SPY.SIM,SELL,MARKET,176,FILLED,GTC,False,False,176,uuid-redacted,2018-04-13 20:00:00+00:00,2018-04-13 20:00:00+00:00,['1.00 USD'],SIM-1-9,,,,,,,,,,SIM-001,,SPY.SIM-FoldRebalancer-000,TAKER,T-62f1515b530d6e3f-2261,265.1500
O-20180413-200000-001-000-13,TRADER-001,FoldRebalancer-000,IWM.SIM,BUY,MARKET,308,FILLED,GTC,False,False,308,uuid-redacted,2018-04-13 20:00:00+00:00,2018-04-13 20:00:00+00:00,['1.00 USD'],SIM-3-4,,,,,,,,,,SIM-001,,IWM.SIM-FoldRebalancer-000,TAKER,T-f583b47d5284b60d-2256,153.9500
O-20180713-200000-001-000-14,TRADER-001,FoldRebalancer-000,SPY.SIM,SELL,MARKET,1012,FILLED,GTC,False,False,1012,uuid-redacted,2018-07-13 20:00:00+00:00,2018-07-13 20:00:00+00:00,['1.00 USD'],SIM-1-10,,,,,,,,,,SIM-001,,SPY.SIM-FoldRebalancer-000,TAKER,T-28c1c78b4dd08b05-2513,279.5900
O-20180713-200000-001-000-15,TRADER-001,FoldRebalancer-000,IWM.SIM,BUY,MARKET,1684,FILLED,GTC,False,False,1684,uuid-redacted,2018-07-13 20:00:00+00:00,2018-07-13 20:00:00+00:00,['1.00 USD'],SIM-3-5,,,,,,,,,,SIM-001,,IWM.SIM-FoldRebalancer-000,TAKER,T-7f5669d28f3eb5c7-2507,167.4200
O-20181011-200000-001-000-16,TRADER-001,FoldRebalancer-000,SPY.SIM,SELL,MARKET,421,FILLED,GTC,False,False,421,uuid-redacted,2018-10-11 20:00:00+00:00,2018-10-11 20:00:00+00:00,['1.00 USD'],SIM-1-11,,,,,,,,,,SIM-001,,SPY.SIM-FoldRebalancer-000,TAKER,T-2c3e3941a5b83fdb-2764,272.1700
O-20181011-200000-001-000-17,TRADER-001,FoldRebalancer-000,IWM.SIM,BUY,MARKET,750,FILLED,GTC,False,False,750,uuid-redacted,2018-10-11 20:00:00+00:00,2018-10-11 20:00:00+00:00,['1.00 USD'],SIM-3-6,,,,,,,,,,SIM-001,,IWM.SIM-FoldRebalancer-000,TAKER,T-40183b539291e0e9-2758,153.5700
O-20190114-210000-001-000-18,TRADER-001,FoldRebalancer-000,IWM.SIM,SELL,MARKET,417,FILLED,GTC,False,False,417,uuid-redacted,2019-01-14 21:00:00+00:00,2019-01-14 21:00:00+00:00,['1.00 USD'],SIM-3-7,,,,,,,,,,SIM-001,,IWM.SIM-FoldRebalancer-000,TAKER,T-073ee3cb6930b26f-3009,142.2500
O-20190114-210000-001-000-19,TRADER-001,FoldRebalancer-000,SPY.SIM,BUY,MARKET,234,FILLED,GTC,False,False,234,uuid-redacted,2019-01-14 21:00:00+00:00,2019-01-14 21:00:00+00:00,['1.00 USD'],SIM-1-12,,,,,,,,,,SIM-001,,SPY.SIM-FoldRebalancer-000,TAKER,T-7a8b4a71383d4ad9-3015,257.4000
O-20190415-200000-001-000-20,TRADER-001,FoldRebalancer-000,IWM.SIM,SELL,MARKET,2325,FILLED,GTC,False,False,2325,uuid-redacted,2019-04-15 20:00:00+00:00,2019-04-15 20:00:00+00:00,['1.00 USD'],SIM-3-8,,,,,,,,,,SIM-001,,IWM.SIM-FoldRebalancer-000,TAKER,T-0c98d1e56069bc2f-3261,157.1700
O-20190415-200000-001-000-21,TRADER-001,FoldRebalancer-000,SPY.SIM,BUY,MARKET,1255,FILLED,GTC,False,False,1255,uuid-redacted,2019-04-15 20:00:00+00:00,2019-04-15 20:00:00+00:00,['1.00 USD'],SIM-1-13,,,,,,,,,,SIM-001,,SPY.SIM-FoldRebalancer-000,TAKER,T-b9bfdf0485bd4089-3265,289.9700
O-20190716-200000-001-000-22,TRADER-001,FoldRebalancer-000,SPY.SIM,SELL,MARKET,2,FILLED,GTC,False,False,2,uuid-redacted,2019-07-16 20:00:00+00:00,2019-07-16 20:00:00+00:00,['1.00 USD'],SIM-1-14,,,,,,,,,,SIM-001,,SPY.SIM-FoldRebalancer-000,TAKER,T-e62cb68f537c68aa-3517,299.7100
O-20191014-200000-001-000-23,TRADER-001,FoldRebalancer-000,SPY.SIM,BUY,MARKET,1,FILLED,GTC,False,False,1,uuid-redacted,2019-10-14 20:00:00+00:00,2019-10-14 20:00:00+00:00,['1.00 USD'],SIM-1-15,,,,,,,,,,SIM-001,,SPY.SIM-FoldRebalancer-000,TAKER,T-c2880157881b0a7b-3768,295.9500
O-20200114-210000-001-000-24,TRADER-001,FoldRebalancer-000,SPY.SIM,SELL,MARKET,5,FILLED,GTC,False,False,5,uuid-redacted,2020-01-14 21:00:00+00:00,2020-01-14 21:00:00+00:00,['1.00 USD'],SIM-1-16,,,,,,,,,,SIM-001,,SPY.SIM-FoldRebalancer-000,TAKER,T-d0fa330d365a0799-4021,327.4500
O-20200415-200000-001-000-25,TRADER-001,FoldRebalancer-000,SPY.SIM,BUY,MARKET,9,FILLED,GTC,False,False,9,uuid-redacted,2020-04-15 20:00:00+00:00,2020-04-15 20:00:00+00:00,['1.00 USD'],SIM-1-17,,,,,,,,,,SIM-001,,SPY.SIM-FoldRebalancer-000,TAKER,T-b69fcded233215e4-4273,277.7600
O-20200715-200000-001-000-26,TRADER-001,FoldRebalancer-000,SPY.SIM,SELL,MARKET,1588,FILLED,GTC,False,False,1588,uuid-redacted,2020-07-15 20:00:00+00:00,2020-07-15 20:00:00+00:00,['1.00 USD'],SIM-1-18,,,,,,,,,,SIM-001,,SPY.SIM-FoldRebalancer-000,TAKER,T-e058968c3a4a3440-4525,321.8500
O-20200715-200000-001-000-27,TRADER-001,FoldRebalancer-000,QQQ.SIM,BUY,MARKET,1950,FILLED,GTC,False,False,1950,uuid-redacted,2020-07-15 20:00:00+00:00,2020-07-15 20:00:00+00:00,['1.00 USD'],SIM-2-1,,,,,,,,,,SIM-001,,QQQ.SIM-FoldRebalancer-000,TAKER,T-cd774c1b2f959d51-4509,260.9000
O-20201013-200000-001-000-28,TRADER-001,FoldRebalancer-000,QQQ.SIM,SELL,MARKET,1516,FILLED,GTC,False,False,1516,uuid-redacted,2020-10-13 20:00:00+00:00,2020-10-13 20:00:00+00:00,['1.00 USD'],SIM-2-2,,,,,,,,,,SIM-001,,QQQ.SIM-FoldRebalancer-000,TAKER,T-a54cf353b6e190cd-4762,294.5200
O-20201013-200000-001-000-29,TRADER-001,FoldRebalancer-000,SPY.SIM,BUY,MARKET,1271,FILLED,GTC,False,False,1271,uuid-redacted,2020-10-13 20:00:00+00:00,2020-10-13 20:00:00+00:00,['1.00 USD'],SIM-1-19,,,,,,,,,,SIM-001,,SPY.SIM-FoldRebalancer-000,TAKER,T-94ef47193fc22ee0-4778,350.1300
O-20210104-210000-001-000-30,TRADER-001,FoldRebalancer-000,QQQ.SIM,SELL,MARKET,160,FILLED,GTC,False,False,160,uuid-redacted,2021-01-04 21:00:00+00:00,2021-01-04 21:00:00+00:00,['1.00 USD'],SIM-2-3,,,,,,,,,,SIM-001,,QQQ.SIM-FoldRebalancer-000,TAKER,T-560b9dc77382620a-4987,309.3100
O-20210104-210000-001-000-31,TRADER-001,FoldRebalancer-000,SPY.SIM,BUY,MARKET,131,FILLED,GTC,False,False,131,uuid-redacted,2021-01-04 21:00:00+00:00,2021-01-04 21:00:00+00:00,['1.00 USD'],SIM-1-20,,,,,,,,,,SIM-001,,SPY.SIM-FoldRebalancer-000,TAKER,T-0c615d8f157de387-5002,368.7900
O-20210331-200000-001-000-32,TRADER-001,FoldRebalancer-000,SPY.SIM,SELL,MARKET,4801,FILLED,GTC,False,False,4801,uuid-redacted,2021-03-31 20:00:00+00:00,2021-03-31 20:00:00+00:00,['1.00 USD'],SIM-1-21,,,,,,,,,,SIM-001,,SPY.SIM-FoldRebalancer-000,TAKER,T-b397068352e43e34-5243,396.3300
O-20210331-200000-001-000-33,TRADER-001,FoldRebalancer-000,QQQ.SIM,SELL,MARKET,274,FILLED,GTC,False,False,274,uuid-redacted,2021-03-31 20:00:00+00:00,2021-03-31 20:00:00+00:00,['1.00 USD'],SIM-2-4,,,,,,,,,,SIM-001,,QQQ.SIM-FoldRebalancer-000,TAKER,T-3b31b1dcfc5f2e9d-5227,319.1300
