client_order_id,trader_id,strategy_id,instrument_id,side,type,quantity,status,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,init_id,ts_init,ts_last,commissions,venue_order_id,emulation_trigger,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,account_id,slippage,position_id,liquidity_side,last_trade_id,avg_px
O-20160518-133000-001-000-15,TRADER-001,EpisodeReplay-000,IWM.SIM,BUY,MARKET,918,FILLED,GTC,False,False,918,uuid-redacted,2016-05-18 13:30:00+00:00,2016-05-18 13:30:00+00:00,['1.00 USD'],SIM-3-11,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-8cd755fe2b228617-097,108.8201
O-20160525-133000-001-000-16,TRADER-001,EpisodeReplay-000,IWM.SIM,SELL,MARKET,918,FILLED,GTC,False,False,918,uuid-redacted,2016-05-25 13:30:00+00:00,2016-05-25 13:30:00+00:00,['1.00 USD'],SIM-3-12,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-bac47e54d828198f-103,113.3199
O-20160525-133000-001-000-17,TRADER-001,EpisodeReplay-000,IWM.SIM,BUY,MARKET,882,FILLED,GTC,False,False,882,uuid-redacted,2016-05-25 13:30:00+00:00,2016-05-25 13:30:00+00:00,['1.00 USD'],SIM-3-13,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-bac47e54d828198f-104,113.3201
O-20160602-133000-001-000-18,TRADER-001,EpisodeReplay-000,IWM.SIM,SELL,MARKET,882,FILLED,GTC,False,False,882,uuid-redacted,2016-06-02 13:30:00+00:00,2016-06-02 13:30:00+00:00,['1.00 USD'],SIM-3-14,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-8b81d1b7810c4d4f-110,115.4899
O-20160602-133000-001-000-19,TRADER-001,EpisodeReplay-000,IWM.SIM,BUY,MARKET,865,FILLED,GTC,False,False,865,uuid-redacted,2016-06-02 13:30:00+00:00,2016-06-02 13:30:00+00:00,['1.00 USD'],SIM-3-15,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-8b81d1b7810c4d4f-111,115.4901
O-20160609-133000-001-000-20,TRADER-001,EpisodeReplay-000,IWM.SIM,SELL,MARKET,865,FILLED,GTC,False,False,865,uuid-redacted,2016-06-09 13:30:00+00:00,2016-06-09 13:30:00+00:00,['1.00 USD'],SIM-3-16,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-1b304e3bd4e8bf8b-117,117.9299
O-20160609-133000-001-000-21,TRADER-001,EpisodeReplay-000,IWM.SIM,BUY,MARKET,847,FILLED,GTC,False,False,847,uuid-redacted,2016-06-09 13:30:00+00:00,2016-06-09 13:30:00+00:00,['1.00 USD'],SIM-3-17,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-1b304e3bd4e8bf8b-118,117.9301
O-20160616-133000-001-000-22,TRADER-001,EpisodeReplay-000,IWM.SIM,SELL,MARKET,847,FILLED,GTC,False,False,847,uuid-redacted,2016-06-16 13:30:00+00:00,2016-06-16 13:30:00+00:00,['1.00 USD'],SIM-3-18,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-307b3e6240e2ca5f-124,113.7099
O-20160616-133000-001-000-23,TRADER-001,EpisodeReplay-000,IWM.SIM,BUY,MARKET,879,FILLED,GTC,False,False,879,uuid-redacted,2016-06-16 13:30:00+00:00,2016-06-16 13:30:00+00:00,['1.00 USD'],SIM-3-19,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-307b3e6240e2ca5f-125,113.7101
O-20160623-133000-001-000-24,TRADER-001,EpisodeReplay-000,IWM.SIM,SELL,MARKET,879,FILLED,GTC,False,False,879,uuid-redacted,2016-06-23 13:30:00+00:00,2016-06-23 13:30:00+00:00,['1.00 USD'],SIM-3-20,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-4b600c2d1d2c9078-131,115.8399
O-20160623-133000-001-000-25,TRADER-001,EpisodeReplay-000,IWM.SIM,BUY,MARKET,863,FILLED,GTC,False,False,863,uuid-redacted,2016-06-23 13:30:00+00:00,2016-06-23 13:30:00+00:00,['1.00 USD'],SIM-3-21,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-4b600c2d1d2c9078-132,115.8401
O-20160630-133000-001-000-26,TRADER-001,EpisodeReplay-000,IWM.SIM,SELL,MARKET,863,FILLED,GTC,False,False,863,uuid-redacted,2016-06-30 13:30:00+00:00,2016-06-30 13:30:00+00:00,['1.00 USD'],SIM-3-22,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-18743190ccfae0ea-138,113.0899
O-20160630-133000-001-000-27,TRADER-001,EpisodeReplay-000,IWM.SIM,BUY,MARKET,884,FILLED,GTC,False,False,884,uuid-redacted,2016-06-30 13:30:00+00:00,2016-06-30 13:30:00+00:00,['1.00 USD'],SIM-3-23,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-18743190ccfae0ea-139,113.0901
O-20160708-133000-001-000-28,TRADER-001,EpisodeReplay-000,IWM.SIM,SELL,MARKET,884,FILLED,GTC,False,False,884,uuid-redacted,2016-07-08 13:30:00+00:00,2016-07-08 13:30:00+00:00,['1.00 USD'],SIM-3-24,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-a9bb3642fd7c210b-145,115.2699
O-20160708-133000-001-000-29,TRADER-001,EpisodeReplay-000,IWM.SIM,BUY,MARKET,867,FILLED,GTC,False,False,867,uuid-redacted,2016-07-08 13:30:00+00:00,2016-07-08 13:30:00+00:00,['1.00 USD'],SIM-3-25,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-a9bb3642fd7c210b-146,115.2701
O-20160715-133000-001-000-30,TRADER-001,EpisodeReplay-000,IWM.SIM,SELL,MARKET,867,FILLED,GTC,False,False,867,uuid-redacted,2016-07-15 13:30:00+00:00,2016-07-15 13:30:00+00:00,['1.00 USD'],SIM-3-26,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-19ebd44dba78dd6d-152,119.9499
O-20160715-133000-001-000-31,TRADER-001,EpisodeReplay-000,IWM.SIM,BUY,MARKET,833,FILLED,GTC,False,False,833,uuid-redacted,2016-07-15 13:30:00+00:00,2016-07-15 13:30:00+00:00,['1.00 USD'],SIM-3-27,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-19ebd44dba78dd6d-153,119.9501
O-20160722-133000-001-000-32,TRADER-001,EpisodeReplay-000,IWM.SIM,SELL,MARKET,833,FILLED,GTC,False,False,833,uuid-redacted,2016-07-22 13:30:00+00:00,2016-07-22 13:30:00+00:00,['1.00 USD'],SIM-3-28,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-0b9ea81d6d4e6cd0-159,119.5999
O-20160722-133000-001-000-33,TRADER-001,EpisodeReplay-000,IWM.SIM,BUY,MARKET,836,FILLED,GTC,False,False,836,uuid-redacted,2016-07-22 13:30:00+00:00,2016-07-22 13:30:00+00:00,['1.00 USD'],SIM-3-29,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-0b9ea81d6d4e6cd0-160,119.6001
O-20160729-133000-001-000-34,TRADER-001,EpisodeReplay-000,IWM.SIM,SELL,MARKET,836,FILLED,GTC,False,False,836,uuid-redacted,2016-07-29 13:30:00+00:00,2016-07-29 13:30:00+00:00,['1.00 USD'],SIM-3-30,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-6889a340a483100c-166,120.6899
O-20160729-133000-001-000-35,TRADER-001,EpisodeReplay-000,QQQ.SIM,BUY,MARKET,868,FILLED,GTC,False,False,868,uuid-redacted,2016-07-29 13:30:00+00:00,2016-07-29 13:30:00+00:00,['1.00 USD'],SIM-2-1,,,,,,,,,,SIM-001,,QQQ.SIM-EpisodeReplay-000,TAKER,T-590b8f22ddef66af-135,115.2001
O-20160805-133000-001-000-36,TRADER-001,EpisodeReplay-000,QQQ.SIM,SELL,MARKET,868,FILLED,GTC,False,False,868,uuid-redacted,2016-08-05 13:30:00+00:00,2016-08-05 13:30:00+00:00,['1.00 USD'],SIM-2-2,,,,,,,,,,SIM-001,,QQQ.SIM-EpisodeReplay-000,TAKER,T-79d760a7a4e32947-141,116.2599
O-20160805-133000-001-000-37,TRADER-001,EpisodeReplay-000,QQQ.SIM,BUY,MARKET,860,FILLED,GTC,False,False,860,uuid-redacted,2016-08-05 13:30:00+00:00,2016-08-05 13:30:00+00:00,['1.00 USD'],SIM-2-3,,,,,,,,,,SIM-001,,QQQ.SIM-EpisodeReplay-000,TAKER,T-79d760a7a4e32947-142,116.2601
O-20160812-133000-001-000-38,TRADER-001,EpisodeReplay-000,QQQ.SIM,SELL,MARKET,860,FILLED,GTC,False,False,860,uuid-redacted,2016-08-12 13:30:00+00:00,2016-08-12 13:30:00+00:00,['1.00 USD'],SIM-2-4,,,,,,,,,,SIM-001,,QQQ.SIM-EpisodeReplay-000,TAKER,T-6e132ee1c7830638-148,116.9199
O-20160812-133000-001-000-39,TRADER-001,EpisodeReplay-000,IWM.SIM,BUY,MARKET,820,FILLED,GTC,False,False,820,uuid-redacted,2016-08-12 13:30:00+00:00,2016-08-12 13:30:00+00:00,['1.00 USD'],SIM-3-31,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-743b479877a4d2d7-177,121.8501
O-20160819-133000-001-000-40,TRADER-001,EpisodeReplay-000,IWM.SIM,SELL,MARKET,820,FILLED,GTC,False,False,820,uuid-redacted,2016-08-19 13:30:00+00:00,2016-08-19 13:30:00+00:00,['1.00 USD'],SIM-3-32,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-9bfd7c62485f9b1f-183,122.7699
O-20160819-133000-001-000-41,TRADER-001,EpisodeReplay-000,IWM.SIM,BUY,MARKET,814,FILLED,GTC,False,False,814,uuid-redacted,2016-08-19 13:30:00+00:00,2016-08-19 13:30:00+00:00,['1.00 USD'],SIM-3-33,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-9bfd7c62485f9b1f-184,122.7701
O-20160826-133000-001-000-42,TRADER-001,EpisodeReplay-000,IWM.SIM,SELL,MARKET,814,FILLED,GTC,False,False,814,uuid-redacted,2016-08-26 13:30:00+00:00,2016-08-26 13:30:00+00:00,['1.00 USD'],SIM-3-34,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-68cc1da687a1234f-190,123.3899
