,total,locked,free,currency,account_id,account_type,margins,reported,info,base_currency
2016-01-15 14:30:00+00:00,1000000.00,0.00,1000000.00,USD,SIM-001,CASH,[],True,{},USD
2016-03-22 13:30:00+00:00,900166.35,0.00,900166.35,USD,SIM-001,CASH,[],False,{},USD
2016-03-30 13:30:00+00:00,1001276.80,0.00,1001276.80,USD,SIM-001,CASH,[],False,{},USD
2016-04-06 13:30:00+00:00,901387.72,0.00,901387.72,USD,SIM-001,CASH,[],False,{},USD
2016-04-13 13:30:00+00:00,1002619.45,0.00,1002619.45,USD,SIM-001,CASH,[],False,{},USD
2016-04-13 13:30:00+00:00,902654.04,0.00,902654.04,USD,SIM-001,CASH,[],False,{},USD
2016-04-20 13:30:00+00:00,1005157.51,0.00,1005157.51,USD,SIM-001,CASH,[],False,{},USD
2016-04-20 13:30:00+00:00,905259.83,0.00,905259.83,USD,SIM-001,CASH,[],False,{},USD
2016-04-27 13:30:00+00:00,1006115.62,0.00,1006115.62,USD,SIM-001,CASH,[],False,{},USD
2016-04-27 13:30:00+00:00,906173.49,0.00,906173.49,USD,SIM-001,CASH,[],False,{},USD
2016-05-04 13:30:00+00:00,1003075.40,0.00,1003075.40,USD,SIM-001,CASH,[],False,{},USD
2016-05-04 13:30:00+00:00,903174.31,0.00,903174.31,USD,SIM-001,CASH,[],False,{},USD
2016-05-11 13:30:00+00:00,1004063.22,0.00,1004063.22,USD,SIM-001,CASH,[],False,{},USD
2016-05-11 13:30:00+00:00,904068.93,0.00,904068.93,USD,SIM-001,CASH,[],False,{},USD
2016-05-18 13:30:00+00:00,1001135.28,0.00,1001135.28,USD,SIM-001,CASH,[],False,{},USD
2016-05-18 13:30:00+00:00,901237.43,0.00,901237.43,USD,SIM-001,CASH,[],False,{},USD
2016-05-25 13:30:00+00:00,1005264.10,0.00,1005264.10,USD,SIM-001,CASH,[],False,{},USD
2016-05-25 13:30:00+00:00,905314.77,0.00,905314.77,USD,SIM-001,CASH,[],False,{},USD
2016-06-02 13:30:00+00:00,1007175.86,0.00,1007175.86,USD,SIM-001,CASH,[],False,{},USD
2016-06-02 13:30:00+00:00,907275.92,0.00,907275.92,USD,SIM-001,CASH,[],False,{},USD
2016-06-09 13:30:00+00:00,1009284.28,0.00,1009284.28,USD,SIM-001,CASH,[],False,{},USD
2016-06-09 13:30:00+00:00,909396.49,0.00,909396.49,USD,SIM-001,CASH,[],False,{},USD
2016-06-16 13:30:00+00:00,1005707.78,0.00,1005707.78,USD,SIM-001,CASH,[],False,{},USD
2016-06-16 13:30:00+00:00,905755.60,0.00,905755.60,USD,SIM-001,CASH,[],False,{},USD
2016-06-23 13:30:00+00:00,1007577.87,0.00,1007577.87,USD,SIM-001,CASH,[],False,{},USD
2016-06-23 13:30:00+00:00,907606.86,0.00,907606.86,USD,SIM-001,CASH,[],False,{},USD
2016-06-30 13:30:00+00:00,1005202.44,0.00,1005202.44,USD,SIM-001,CASH,[],False,{},USD
2016-06-30 13:30:00+00:00,905229.79,0.00,905229.79,USD,SIM-001,CASH,[],False,{},USD
2016-07-08 13:30:00+00:00,1007127.38,0.00,1007127.38,USD,SIM-001,CASH,[],False,{},USD
2016-07-08 13:30:00+00:00,907187.20,0.00,907187.20,USD,SIM-001,CASH,[],False,{},USD
2016-07-15 13:30:00+00:00,1011182.76,0.00,1011182.76,USD,SIM-001,CASH,[],False,{},USD
2016-07-15 13:30:00+00:00,911263.33,0.00,911263.33,USD,SIM-001,CASH,[],False,{},USD
2016-07-22 13:30:00+00:00,1010889.05,0.00,1010889.05,USD,SIM-001,CASH,[],False,{},USD
2016-07-22 13:30:00+00:00,910902.37,0.00,910902.37,USD,SIM-001,CASH,[],False,{},USD
2016-07-29 13:30:00+00:00,1011798.13,0.00,1011798.13,USD,SIM-001,CASH,[],False,{},USD
