,total,locked,free,currency,account_id,account_type,margins,reported,info,base_currency
2016-01-15 14:30:00+00:00,1000000.00,0.00,1000000.00,USD,SIM-001,CASH,[],True,{},USD
2016-02-23 14:30:00+00:00,900094.15,0.00,900094.15,USD,SIM-001,CASH,[],False,{},USD
2016-03-01 14:30:00+00:00,1000543.90,0.00,1000543.90,USD,SIM-001,CASH,[],False,{},USD
2016-03-08 14:30:00+00:00,900591.23,0.00,900591.23,USD,SIM-001,CASH,[],False,{},USD
2016-03-15 13:30:00+00:00,999545.06,0.00,999545.06,USD,SIM-001,CASH,[],False,{},USD
2016-03-15 13:30:00+00:00,899624.34,0.00,899624.34,USD,SIM-001,CASH,[],False,{},USD
2016-03-18 04:00:00+00:00,899624.34,0.00,899624.34,USD,SIM-001,CASH,[],True,{},USD
2016-03-18 04:00:00+00:00,899624.34,0.00,899624.34,USD,SIM-001,CASH,[],True,{},USD
2016-03-22 13:30:00+00:00,1001024.94,0.00,1001024.94,USD,SIM-001,CASH,[],False,{},USD
2016-03-22 13:30:00+00:00,901036.74,0.00,901036.74,USD,SIM-001,CASH,[],False,{},USD
2016-03-23 04:00:00+00:00,901340.01,0.00,901340.01,USD,SIM-001,CASH,[],True,{},USD
2016-03-30 13:30:00+00:00,1003219.35,0.00,1003219.35,USD,SIM-001,CASH,[],False,{},USD
2016-03-30 13:30:00+00:00,903222.63,0.00,903222.63,USD,SIM-001,CASH,[],False,{},USD
2016-04-06 13:30:00+00:00,1001476.49,0.00,1001476.49,USD,SIM-001,CASH,[],False,{},USD
2016-04-06 13:30:00+00:00,901531.66,0.00,901531.66,USD,SIM-001,CASH,[],False,{},USD
2016-04-13 13:30:00+00:00,1002721.61,0.00,1002721.61,USD,SIM-001,CASH,[],False,{},USD
2016-04-13 13:30:00+00:00,902743.51,0.00,902743.51,USD,SIM-001,CASH,[],False,{},USD
2016-04-20 13:30:00+00:00,1002900.81,0.00,1002900.81,USD,SIM-001,CASH,[],False,{},USD
2016-04-20 13:30:00+00:00,903003.22,0.00,903003.22,USD,SIM-001,CASH,[],False,{},USD
2016-04-27 13:30:00+00:00,1003859.10,0.00,1003859.10,USD,SIM-001,CASH,[],False,{},USD
2016-04-27 13:30:00+00:00,903917.06,0.00,903917.06,USD,SIM-001,CASH,[],False,{},USD
2016-05-04 13:30:00+00:00,1000819.06,0.00,1000819.06,USD,SIM-001,CASH,[],False,{},USD
2016-05-04 13:30:00+00:00,900918.06,0.00,900918.06,USD,SIM-001,CASH,[],False,{},USD
