client_order_id,trader_id,strategy_id,instrument_id,side,type,quantity,status,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,init_id,ts_init,ts_last,commissions,venue_order_id,emulation_trigger,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,account_id,slippage,position_id,liquidity_side,last_trade_id,avg_px
O-20160420-133000-001-000-15,TRADER-001,EpisodeReplay-000,SPY.SIM,BUY,MARKET,476,FILLED,GTC,False,False,476,uuid-redacted,2016-04-20 13:30:00+00:00,2016-04-20 13:30:00+00:00,['1.00 USD'],SIM-1-13,,,,,,,,,,SIM-001,,SPY.SIM-EpisodeReplay-000,TAKER,T-67f76b641d8789f0-079,209.9000
O-20160427-133000-001-000-16,TRADER-001,EpisodeReplay-000,SPY.SIM,SELL,MARKET,476,FILLED,GTC,False,False,476,uuid-redacted,2016-04-27 13:30:00+00:00,2016-04-27 13:30:00+00:00,['1.00 USD'],SIM-1-14,,,,,,,,,,SIM-001,,SPY.SIM-EpisodeReplay-000,TAKER,T-2cc1902a8447c8e6-085,208.4600
O-20160511-133000-001-000-17,TRADER-001,EpisodeReplay-000,SPY.SIM,BUY,MARKET,481,FILLED,GTC,False,False,481,uuid-redacted,2016-05-11 13:30:00+00:00,2016-05-11 13:30:00+00:00,['1.00 USD'],SIM-1-15,,,,,,,,,,SIM-001,,SPY.SIM-EpisodeReplay-000,TAKER,T-6b66328ec4a7f742-096,207.8900
O-20160518-133000-001-000-18,TRADER-001,EpisodeReplay-000,SPY.SIM,SELL,MARKET,481,FILLED,GTC,False,False,481,uuid-redacted,2016-05-18 13:30:00+00:00,2016-05-18 13:30:00+00:00,['1.00 USD'],SIM-1-16,,,,,,,,,,SIM-001,,SPY.SIM-EpisodeReplay-000,TAKER,T-2be15c8a3f3ff925-102,204.4400
O-20160602-133000-001-000-19,TRADER-001,EpisodeReplay-000,SPY.SIM,BUY,MARKET,476,FILLED,GTC,False,False,476,uuid-redacted,2016-06-02 13:30:00+00:00,2016-06-02 13:30:00+00:00,['1.00 USD'],SIM-1-17,,,,,,,,,,SIM-001,,SPY.SIM-EpisodeReplay-000,TAKER,T-e4fe6a776126132d-113,209.8000
O-20160609-133000-001-000-20,TRADER-001,EpisodeReplay-000,SPY.SIM,SELL,MARKET,476,FILLED,GTC,False,False,476,uuid-redacted,2016-06-09 13:30:00+00:00,2016-06-09 13:30:00+00:00,['1.00 USD'],SIM-1-18,,,,,,,,,,SIM-001,,SPY.SIM-EpisodeReplay-000,TAKER,T-57850dcb277d63dd-119,211.4900
O-20160609-133000-001-000-21,TRADER-001,EpisodeReplay-000,IWM.SIM,BUY,MARKET,847,FILLED,GTC,False,False,847,uuid-redacted,2016-06-09 13:30:00+00:00,2016-06-09 13:30:00+00:00,['1.00 USD'],SIM-3-1,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-1b304e3bd4e8bf8b-102,117.9300
O-20160616-133000-001-000-22,TRADER-001,EpisodeReplay-000,IWM.SIM,SELL,MARKET,847,FILLED,GTC,False,False,847,uuid-redacted,2016-06-16 13:30:00+00:00,2016-06-16 13:30:00+00:00,['1.00 USD'],SIM-3-2,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-307b3e6240e2ca5f-108,113.7100
O-20160616-133000-001-000-23,TRADER-001,EpisodeReplay-000,SPY.SIM,BUY,MARKET,483,FILLED,GTC,False,False,483,uuid-redacted,2016-06-16 13:30:00+00:00,2016-06-16 13:30:00+00:00,['1.00 USD'],SIM-1-19,,,,,,,,,,SIM-001,,SPY.SIM-EpisodeReplay-000,TAKER,T-2906a86ea582f20d-125,206.7400
O-20160623-133000-001-000-24,TRADER-001,EpisodeReplay-000,SPY.SIM,SELL,MARKET,483,FILLED,GTC,False,False,483,uuid-redacted,2016-06-23 13:30:00+00:00,2016-06-23 13:30:00+00:00,['1.00 USD'],SIM-1-20,,,,,,,,,,SIM-001,,SPY.SIM-EpisodeReplay-000,TAKER,T-5cfb6cae46d01722-131,209.8300
